listing_id,update_time,YEAR,listing_name,location_address,COUNTY,STATE,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id
312924,3/27/2023,2023,Main Street Farmers' Market,"210 Main Street Sulphur Springs, TX 75482",Hopkins County,Texas,,,,,,,,,,,,,-95.60222844,33.13770739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312925,3/27/2023,2023,Manor Farmers Market,"104 E. Rector Manor, TX 78653",Travis County,Texas,,,,,,,,,,,,,-97.55639213,30.34593846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312926,3/27/2023,2023,Martindale Market,"413 Main Street Martindale, TX 78655",Caldwell County,Texas,,,,,,,,,,,,,-97.77791324,29.7608576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312927,3/27/2023,2023,Midland Downtown Farmers' Market,"1705 W. Missouri Ave., Midland, TX, 79701",Midland County,Texas,,,,,,,,,,,,,-102.0921672,31.99388213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312928,3/27/2023,2023,Midtown Farmers Market,"3701 Travis Street Houston, TX 77002",Harris County,Texas,,,,,,,,,,,,,-95.38044467,29.73896048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312929,3/27/2023,2023,Mineola Farmers Market,"200 West Front Street Mineola, TX 75753 Mineola Farmers Market is located just south of Historic Downtown Mineola, Texas, one block west of the train depot on South Pacific Street (US Highway 69).",Wood County,Texas,,,,,,,,,,,,,-95.49231713,32.66225159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312930,3/27/2023,2023,Nacogdoches Farmers' Market,"107 Pilar Street Nacogdoches, TX 75961",Nacogdoches County,Texas,,,,,,,,,,,,,-94.65662437,31.60310953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312931,3/27/2023,2023,Natural Living Farmers Market,"5702 Calhoun Houston, TX 77021",Harris County,Texas,,,,,,,,,,,,,-95.34520071,29.70199565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312932,3/27/2023,2023,Navarro County Farmers' Market,"408 E. 6th Ave., Corsicana, TX, 75110",Navarro County,Texas,,,,,,,,,,,,,-96.46048411,32.0940745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312933,3/27/2023,2023,North Central Texas Farmers Market Corporation I,"130 W. Church Street Grand Prairie, TX 75050",Dallas County,Texas,,,,,,,,,,,,,-97.00409926,32.7467136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312934,3/27/2023,2023,North Central Texas Farmers Market Corporation III,"325 S. Main Street Grapevine, TX 76051",Tarrant County,Texas,,,,,,,,,,,,,-97.07834199,32.93851806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312935,3/27/2023,2023,Pearl Brewery Farmers Market Association,"300 Pearl Pkwy San Antonio, TX 78215",Bexar County,Texas,,,,,,,,,,,,,-98.47911972,29.44214146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312936,3/27/2023,2023,Pearl Farmers Market,"200 E. Grayson Street San Antonio, TX 78215",Bexar County,Texas,,,,,,,,,,,,,-98.48034979,29.44429194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312937,3/27/2023,2023,Pearland Old Townsite Farmers Market,"2243 Grand Blvd. Pearland, TX 77581",Brazoria County,Texas,,,,,,,,,,,,,-95.28392626,29.56700929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312938,3/27/2023,2023,Permian Basin Farmers Market,"5021 Princeton Street Midland, TX 79703",Midland County,Texas,,,,,,,,,,,,,-102.1496479,31.99533638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312939,3/27/2023,2023,Pflugerville Pfarmers' Market,"901 Old Austin-Hutto Rd., Heritage Park, Pflugerville, TX, 78660",Travis County,Texas,,,,,,,,,,,,,-97.60745677,30.4426407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312940,3/27/2023,2023,Pharrmers Market/ Farmers Market,"724 N. Cage Blvd Pharr, TX 78577",Hidalgo County,Texas,,,,,,,,,,,,,-98.18512444,26.18844488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312941,3/27/2023,2023,Red River Farmers Market,"101 E. Hatton Road Wichita Falls, TX 76302",Wichita County,Texas,,,,,,,,,,,,,-98.48438275,33.86764917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312942,3/27/2023,2023,Richardson Farmers Market,"101 S. Coit Rd Richardson, TX 75080 Dal-Rich Towne Square's parking lot. Free parking.",Dallas County,Texas,,,,,,,,,,,,,-96.76883077,32.94919543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312943,3/27/2023,2023,Richland Chambers Lake Farmers Market,"385A FM 416 STREETMAN, TX 75859 From Interstate 45 take exit #229. Travel Southeast towards Palestine. At damn at Richland Chambers Lake, turn onto FM 488 traveling south, then turn onto FM 416, trave",Freestone County,Texas,,,,,,,,,,,,,-96.15290842,31.94114738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312944,3/27/2023,2023,Richland Hills Farmers Market,"6980 Baker Boulevard Richland Hills, TX 76118",Tarrant County,Texas,,,,,,,,,,,,,-97.23213932,32.80910614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312945,3/27/2023,2023,River Valley Farmers' Market,"109 Depot St., Elgin, TX, 78621",Bastrop County,Texas,,,,,,,,,,,,,-97.37052497,30.34753219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312946,3/27/2023,2023,River Valley Farmers Market,"1308 Chestnut Street Bastrop, TX 78602",Bastrop County,Texas,,,,,,,,,,,,,-97.31262537,30.11063089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312947,3/27/2023,2023,Rose City Farmers Market,"7212 Old Jacksonville Hwy. Tyler, TX 75703 Saturdays 8a-12p at 7212 Old Jacksonville Hwy. (Southside Market)",Smith County,Texas,,,,,,,,,,,,,-95.3414089,32.26789229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312948,3/27/2023,2023,Round Top Farmers' Market,"102 Main Street Round Top, TX 78954 We are located on the Historic Round Top City Square.",Fayette County,Texas,,,,,,,,,,,,,-96.69563132,30.06560427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312949,3/27/2023,2023,SAHA Farmers' MarketÂ ,"818 S. Flores St., San Antonio, TX, 78204",Bexar County,Texas,,,,,,,,,,,,,-98.49881383,29.4154706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312950,3/27/2023,2023,Saint Michael's Farmers Market,"8011 Douglas Ave. Dallas, TX 75225",Dallas County,Texas,,,,,,,,,,,,,-96.80858687,32.86051276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312951,3/27/2023,2023,Sam Houston High School Farmers' Market,"4635 E. Houston St., San Antonio, TX, 78220",Bexar County,Texas,,,,,,,,,,,,,-98.3991889,29.42401183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312952,3/27/2023,2023,San Angelo Farmers' Market,"609 S. Oakes St., San Angelo, TX, 76903",Tom Green County,Texas,,,,,,,,,,,,,-100.4317128,31.4557697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312953,3/27/2023,2023,San Antonio Farmers Market Association,"6427 Evers Road Leon Valley, TX 78238",Bexar County,Texas,,,,,,,,,,,,,-98.61309062,29.5006465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312954,3/27/2023,2023,San Antonio Farmers Market Association II,"6427 Evers Road San Antonio, TX 78240",Bexar County,Texas,,,,,,,,,,,,,-98.61309062,29.5006465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312955,3/27/2023,2023,San Antonio Farmers Market Association III,"8510 S. Zarzamora Street San Antonio, TX 78224",Bexar County,Texas,,,,,,,,,,,,,-98.53412303,29.33944397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312956,3/27/2023,2023,San Antonio Farmers Market Association IV,"3903 Eisenhauer Road San Antonio, TX 78218",Bexar County,Texas,,,,,,,,,,,,,-98.42040951,29.4965596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312957,3/27/2023,2023,San Antonio Farmers Market Association V,"130 S. San Augustine San Antonio, TX 78237",Bexar County,Texas,,,,,,,,,,,,,-98.55497591,29.43033671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312958,3/27/2023,2023,San Antonio Farmers Market Association VI,"11121 Wurzbach Road San Antonio, TX 78230",Bexar County,Texas,,,,,,,,,,,,,-98.55042022,29.54263573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312959,3/27/2023,2023,San Antonio Farmers Market Association VIII,"500 Division Avenue San Antonio, TX 78214",Bexar County,Texas,,,,,,,,,,,,,-98.50840782,29.37958979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312960,3/27/2023,2023,San Marcos Farmers' Market,"312 E. Hopkins St., San Marcos, TX, 78666",Hays County,Texas,,,,,,,,,,,,,-97.94412397,29.88272673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312961,3/27/2023,2023,San Marcos/New Braunfeis Farmers Market Assoc. II,"100 South Houston Street Buda, TX 78610",Hays County,Texas,,,,,,,,,,,,,-97.84270418,30.08051832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312962,3/27/2023,2023,San Marcos/New Braunfels Farmers Market Association,"104 C. M. Allen Parkway San Marcos, TX 78666",Hays County,Texas,,,,,,,,,,,,,-97.93735563,29.8825571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312963,3/27/2023,2023,Sealy Farmers Market,"410 Main St. Sealy, TX 77474 https://goo.gl/maps/qbkXhkaBpRD2",Austin County,Texas,,,,,,,,,,,,,-96.15668438,29.78110035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312964,3/27/2023,2023,Seguin Farmers Market Association,"510 E. Court Street Seguin, TX 78155",Guadalupe County,Texas,,,,,,,,,,,,,-97.96103949,29.56894931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312965,3/27/2023,2023,SFC Farmers' Market at Sunset Valley,"3200 Jones Rd., Austin, TX, 78745",Travis County,Texas,,,,,,,,,,,,,-97.80868084,30.22793302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312966,3/27/2023,2023,SFC Farmers' Market East,"5315 Ed Bluestein Blvd Austin, TX 78723",Travis County,Texas,,,,,,,,,,,,,-97.6638292,30.29103292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312967,3/27/2023,2023,South Texas Farmers Market Association,"2585 Thousand Oaks San Antonio, TX 78232",Bexar County,Texas,,,,,,,,,,,,,-98.44367126,29.57967061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312968,3/27/2023,2023,South Texas Farmers Market Association I,"1737 S. General McMullen San Antonio, TX 78237",Bexar County,Texas,,,,,,,,,,,,,-98.55756946,29.40044004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312969,3/27/2023,2023,South Texas Farmers Market Association II,"800 Buena Vista San Antonio, TX 78207",Bexar County,Texas,,,,,,,,,,,,,-98.50764687,29.42536963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312970,3/27/2023,2023,South Texas Farmers Market Association IV,"1625 S. Zarzamora Street San Antonio, TX 78207",Bexar County,Texas,,,,,,,,,,,,,-98.52920078,29.41069263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312971,3/27/2023,2023,South Texas Farmers Market Association V,"7400 Bandera Road San Antonio, TX 78238",Bexar County,Texas,,,,,,,,,,,,,-98.62875855,29.5072319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312972,3/27/2023,2023,South Texas Farmers Market Association VI,"1130 Fresno Drive San Antonio, TX 78201",Bexar County,Texas,,,,,,,,,,,,,-98.51183438,29.47415996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312973,3/27/2023,2023,Star Farmers Market,"715 E Hwy 79, Rockdale TX 76567",Milam County,Texas,,,,,,,,,,,,,-96.97202714,30.66759339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312974,3/27/2023,2023,Studebaker Farmers Market,"10687 Fm 1425 Raymondville, TX 78580",Willacy County,Texas,,,,,,,,,,,,,-97.86255754,26.4465277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312975,3/27/2023,2023,Sweet Magnolia Market,"603 Austin Rd. Glen Rose, TX 76043",Somervell County,Texas,,,,,,,,,,,,,-97.75303599,32.22837783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312976,3/27/2023,2023,Temple Farmers' Market,"121 Montpark Rd., West Temple Park, Temple, TX, 76502",Bell County,Texas,,,,,,,,,,,,,-97.43206101,31.12343558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312977,3/27/2023,2023,"Texarkana, Texas Farmers' Market","305 Texas Boulevard Texarkana, TX 75501",Bowie County,Texas,,,,,,,,,,,,,-94.04574341,33.42149121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312978,3/27/2023,2023,The Coupland Farmers & Artisan Market,"111 Hoxie St Coupland, TX 78615 Texas state highway South from Taylor or North of Elgin turn right in Coupland on Hoxie Street. The market is at the train depot downtown and parking is along the railr",Williamson County,Texas,,,,,,,,,,,,,-97.39011626,30.45959288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312979,3/27/2023,2023,The Market At Alhambra,"519 S 17Th St McAllen, TX 78501",Hidalgo County,Texas,,,,,,,,,,,,,-98.2385645,26.19977188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312980,3/27/2023,2023,The Woodlands Farmer's Market at Gogan's Mill,"7 Switchbud Place The Woodlands, TX 77380 The Woodlands Farmer's Market at Grogan's Mill is located in the Randall's parking lot in the Grogan's Mill shopping center off of South Milbend and Groga",Montgomery County,Texas,,,,,,,,,,,,,-95.47016541,30.14004711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312981,3/27/2023,2023,Tri County Farmers Market Association,"739 Cr 6713 Natalia, TX 78059",Medina County,Texas,,,,,,,,,,,,,-98.88119845,29.21030811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312982,3/27/2023,2023,Tri-County Farmers Market Association I,"1015 Rittiman Road San Antonio, TX 78218",Bexar County,Texas,,,,,,,,,,,,,-98.42956873,29.48481554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312983,3/27/2023,2023,Tri-County Farmers Market Association II,"6700 S. Flores San Antonio, TX 78221",Bexar County,Texas,,,,,,,,,,,,,-98.49089614,29.35656207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312984,3/27/2023,2023,Tri-County Farmers Market Association III,"1300 Guadalupe Street San Antonio, TX 78207",Bexar County,Texas,,,,,,,,,,,,,-98.51443388,29.41837048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312985,3/27/2023,2023,Tri-County Farmers Market Association IV,"123 Ascot Street San Antonio, TX 78224",Bexar County,Texas,,,,,,,,,,,,,-98.52833113,29.35860327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312986,3/27/2023,2023,Tri-County Farmers Market Association V,"1918 Palo Alto Road San Antonio, TX 78224",Bexar County,Texas,,,,,,,,,,,,,-98.55229116,29.33133724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312987,3/27/2023,2023,Tri-County Farmers Market Association VI,"7428 W. Military Drive at Marbach Plaza San Antonio, TX 78227",Bexar County,Texas,,,,,,,,,,,,,-98.62960736,29.41624879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312988,3/27/2023,2023,Tri-County Farmers Market Association VII,"8500 Jones Maltsberger San Antonio, TX 78216",Bexar County,Texas,,,,,,,,,,,,,-98.48316289,29.51551758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312989,3/27/2023,2023,Troy Farmers Market / Arts & Crafts,"201 East Main Troy, TX 76579 Take Love's Drive, at exit 308 to Troy, TX.. Drive through downtown on E Main, over the railroad tracks, past Cypress Avenue, then quickly to the right @ the John Q. Thom",Bell County,Texas,,,,,,,,,,,,,-97.3008321,31.20611677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312990,3/27/2023,2023,Tyler Farmers' Market,"4850 Old Bullard Rd., Tyler, TX, 75703",Smith County,Texas,,,,,,,,,,,,,-95.30457,32.29687894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312991,3/27/2023,2023,Tyler Farmers Market Association,"2112 W. Front St Tyler, TX 75702",Smith County,Texas,,,,,,,,,,,,,-95.32446441,32.3464812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312992,3/27/2023,2023,Urban Harvest Farmers Market,"3000 Richmond Houston, TX 77098",Harris County,Texas,,,,,,,,,,,,,-95.42331833,29.73404127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312993,3/27/2023,2023,Waxahachie Downtown Farmers Market,"101 W. Main Street Waxahachie, TX 75165",Ellis County,Texas,,,,,,,,,,,,,-96.84738021,32.38563692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312994,3/27/2023,2023,Weimar Farmers Market,"111 East Post Office Street Weimar, TX 78962",Colorado County,Texas,,,,,,,,,,,,,-96.78039681,29.70366552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312995,3/27/2023,2023,West Island Farmers Market,"6511 Stewart Road #8 Galveston, TX 77551",Galveston County,Texas,,,,,,,,,,,,,-94.83483589,29.27394848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312996,3/27/2023,2023,West Village Farm-to-Market,"3699 McKinney Ave. Dallas , TX 75204",Dallas County,Texas,,,,,,,,,,,,,-96.79635153,32.80835176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312997,3/27/2023,2023,Westchase District Farmers' Market,"10503 Westheimer, Houston, TX, 77042",Harris County,Texas,,,,,,,,,,,,,-95.56089248,29.73683665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312998,3/27/2023,2023,Wharton County Farmers Market,"100 Block South Houston Street Wharton, TX 77488",Wharton County,Texas,,,,,,,,,,,,,-96.10122053,29.3110787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
312999,3/27/2023,2023,White Oak Farmers' Market,"3106 White Oak Dr. Houston, TX 77007",Harris County,Texas,,,,,,,,,,,,,-95.39128387,29.7815817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
313000,3/27/2023,2023,White Rock Local Market,"702 N. Buckner Blvd., Dallas, TX, 75218",Dallas County,Texas,,,,,,,,,,,,,-96.71165299,32.84514057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
313001,3/27/2023,2023,Downtown Farmers Market at Ancestor Square,"2 W Saint George Blvd St. George, UT 84770",Washington County,Utah,,,,,,,,,,,,,-113.5834604,37.10996455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
313002,3/27/2023,2023,Escalante Farmers' Market,"120 E. Main St., Escalante, UT, 84726",Garfield County,Utah,,,,,,,,,,,,,-111.5979774,37.77027864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
313003,3/27/2023,2023,Garden City Farmers' and Artisans' Market,"65 S. Bear Lake Blvd., Garden City, UT, 84028",Rich County,Utah,,,,,,,,,,,,,-111.393413,41.94622302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
313004,3/27/2023,2023,Happy Valley Farmers' Market,"100 E. Main St., Robinson Park, American Fork, UT, 84003",Utah County,Utah,,,,,,,,,,,,,-111.7931475,40.37675236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
