Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,"COMMODITY TOTALS, INCL VALUE-ADDED, RETAIL, DIRECTLY MARKETED, HUMAN CONSUMPTION - OPERATIONS WITH SALES","COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES","COMMODITY TOTALS, OPERATIONS WITH SALES","COMMODITY TOTALS, INCL VALUE-ADDED, RETAIL, DIRECTLY MARKETED, HUMAN CONSUMPTION - SALES, MEASURED IN $","COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $","COMMODITY TOTALS, SALES, MEASURED IN $",Domain,Domain Category,Value,CV (%)
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,1,1,,,,TOTAL,NOT SPECIFIED,1,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,, (D),,TOTAL,NOT SPECIFIED, (D),
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,10,10,,,,TOTAL,NOT SPECIFIED,10,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,18000,18000,TOTAL,NOT SPECIFIED,"18,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,19,19,,,,TOTAL,NOT SPECIFIED,19,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,112000,112000,TOTAL,NOT SPECIFIED,"112,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,33,33,,,,TOTAL,NOT SPECIFIED,33,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,282000,282000,TOTAL,NOT SPECIFIED,"282,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,124000,124000,TOTAL,NOT SPECIFIED,"124,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,62,62,,,,TOTAL,NOT SPECIFIED,62,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,CHRISTIAN,43,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,379000,379000,TOTAL,NOT SPECIFIED,"379,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,19,19,,,,TOTAL,NOT SPECIFIED,19,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,131000,131000,TOTAL,NOT SPECIFIED,"131,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,92,92,,,,TOTAL,NOT SPECIFIED,92,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,219000,219000,TOTAL,NOT SPECIFIED,"219,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,40,40,,,,TOTAL,NOT SPECIFIED,40,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,66000,66000,TOTAL,NOT SPECIFIED,"66,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,44,44,,,,TOTAL,NOT SPECIFIED,44,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,131000,131000,TOTAL,NOT SPECIFIED,"131,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,33,33,,,,TOTAL,NOT SPECIFIED,33,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,38000,38000,TOTAL,NOT SPECIFIED,"38,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,80,80,,,,TOTAL,NOT SPECIFIED,80,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,130000,130000,TOTAL,NOT SPECIFIED,"130,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,23,23,,,,TOTAL,NOT SPECIFIED,23,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,99000,99000,TOTAL,NOT SPECIFIED,"99,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,BATES,13,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,34,34,,,,TOTAL,NOT SPECIFIED,34,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,BATES,13,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,69000,69000,TOTAL,NOT SPECIFIED,"69,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,CASS,37,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,66,66,,,,TOTAL,NOT SPECIFIED,66,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,CASS,37,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,226000,226000,TOTAL,NOT SPECIFIED,"226,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,32,32,,,,TOTAL,NOT SPECIFIED,32,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,50000,50000,TOTAL,NOT SPECIFIED,"50,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,HENRY,83,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,21,21,,,,TOTAL,NOT SPECIFIED,21,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,HENRY,83,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,59000,59000,TOTAL,NOT SPECIFIED,"59,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,52,52,,,,TOTAL,NOT SPECIFIED,52,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,475000,475000,TOTAL,NOT SPECIFIED,"475,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,62,62,,,,TOTAL,NOT SPECIFIED,62,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,110000,110000,TOTAL,NOT SPECIFIED,"110,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,59,59,,,,TOTAL,NOT SPECIFIED,59,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,287000,287000,TOTAL,NOT SPECIFIED,"287,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,21,21,,,,TOTAL,NOT SPECIFIED,21,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,96000,96000,TOTAL,NOT SPECIFIED,"96,000",
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,40,40,,,,TOTAL,NOT SPECIFIED,40,
CENSUS,1997,YEAR,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,75000,75000,TOTAL,NOT SPECIFIED,"75,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,BROADWATER,7,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,9000,9000,TOTAL,NOT SPECIFIED,"9,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,34,34,,,,TOTAL,NOT SPECIFIED,34,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,108000,108000,TOTAL,NOT SPECIFIED,"108,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,24,24,,,,TOTAL,NOT SPECIFIED,24,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,28000,28000,TOTAL,NOT SPECIFIED,"28,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,37,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,7,7,,,,TOTAL,NOT SPECIFIED,7,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,GOLDEN VALLEY,37,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,15000,15000,TOTAL,NOT SPECIFIED,"15,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,6,6,,,,TOTAL,NOT SPECIFIED,6,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,5000,5000,TOTAL,NOT SPECIFIED,"5,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,48,48,,,,TOTAL,NOT SPECIFIED,48,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,LEWIS AND CLARK,49,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,141000,141000,TOTAL,NOT SPECIFIED,"141,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,MEAGHER,59,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,8,8,,,,TOTAL,NOT SPECIFIED,8,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,MEAGHER,59,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,34000,34000,TOTAL,NOT SPECIFIED,"34,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,13,13,,,,TOTAL,NOT SPECIFIED,13,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,10000,10000,TOTAL,NOT SPECIFIED,"10,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,5,5,,,,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,CENTRAL,50,WHEATLAND,107,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,40000,40000,TOTAL,NOT SPECIFIED,"40,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,6,6,,,,TOTAL,NOT SPECIFIED,6,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,7000,7000,TOTAL,NOT SPECIFIED,"7,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,13,13,,,,TOTAL,NOT SPECIFIED,13,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,14000,14000,TOTAL,NOT SPECIFIED,"14,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,9,9,,,,TOTAL,NOT SPECIFIED,9,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,70000,70000,TOTAL,NOT SPECIFIED,"70,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,17,17,,,,TOTAL,NOT SPECIFIED,17,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,50000,50000,TOTAL,NOT SPECIFIED,"50,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,8,8,,,,TOTAL,NOT SPECIFIED,8,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,35000,35000,TOTAL,NOT SPECIFIED,"35,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,8,8,,,,TOTAL,NOT SPECIFIED,8,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,11000,11000,TOTAL,NOT SPECIFIED,"11,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,11,11,,,,TOTAL,NOT SPECIFIED,11,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,25000,25000,TOTAL,NOT SPECIFIED,"25,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,20,20,,,,TOTAL,NOT SPECIFIED,20,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,42000,42000,TOTAL,NOT SPECIFIED,"42,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,6,6,,,,TOTAL,NOT SPECIFIED,6,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,11000,11000,TOTAL,NOT SPECIFIED,"11,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,3,3,,,,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DANIELS,19,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,4000,4000,TOTAL,NOT SPECIFIED,"4,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,16,16,,,,TOTAL,NOT SPECIFIED,16,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,19000,19000,TOTAL,NOT SPECIFIED,"19,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,3,3,,,,TOTAL,NOT SPECIFIED,3,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,3000,3000,TOTAL,NOT SPECIFIED,"3,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,5,5,,,,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,MCCONE,55,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,2000,2000,TOTAL,NOT SPECIFIED,"2,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,15,15,,,,TOTAL,NOT SPECIFIED,15,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,20000,20000,TOTAL,NOT SPECIFIED,"20,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,5,5,,,,TOTAL,NOT SPECIFIED,5,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,5000,5000,TOTAL,NOT SPECIFIED,"5,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,7,7,,,,TOTAL,NOT SPECIFIED,7,
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,SHERIDAN,91,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - SALES, MEASURED IN $",,,,,9000,9000,TOTAL,NOT SPECIFIED,"9,000",
CENSUS,1997,YEAR,,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,,,0,,COMMODITY TOTALS,"COMMODITY TOTALS, RETAIL, HUMAN CONSUMPTION - OPERATIONS WITH SALES",,11,11,,,,TOTAL,NOT SPECIFIED,11,
